product_id,product_name,product_name(j),category_id,category_name,category_name(j),color_size_stock,color_size_stock(j),price,product_desc,product_desc(j),brand_name,brand_name(j),product_url,product_img_url
prod179380660,"Ziggy Hooded Towel, Receiving Blanket, Security Blanket & Burp Cloth Set, Slate",Ziggyフード付きタオル、レシービングブランケット、セキュリティブランケット＆バンプクロスセット、スレート,cat59270780,Kids\Baby\Blankets,キッズ\ベビー\ブランケット,GREY::24,グレー::24,3089.0,"Swankie Blankie ""Ziggy"" plush security blanket.
Satin trim and backing.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Swankie Blankie ""Ziggy"" plush security blanket.
Satin trim and backing.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Swankie-Blankie-Ziggy-Security-Blanket-Slate-Blankets/prod180050063_cat59270780__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat59270780%2526pageSize%253D120%2526No%253D0%2526refinements%253D&grpId=prod180050063&eItemId=prod179380660&cmCat=product&focusProductId=prod179380660,a133eb6e2fec50cbf822da9448aee9fdcb0ba5c6.jpg
prod150210014,Cheetah-Print Receiving Collection,Cheetah-Print受取りコレクション,cat59270780,Kids\Baby\Blankets,キッズ\ベビー\ブランケット,PINK::8,ピンク::8,3089.0,"Cheetah-print velour.
Satin trim and facing.
Polka-dot satin facing.
Polyester.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Cheetah-print velour.
Satin trim and facing.
Polka-dot satin facing.
Polyester.
Made in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Swankie-Blankie-Cheetah-Print-Security-Blanket-Plain-Blankets/prod151060094_cat59270780__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat59270780%2526pageSize%253D120%2526No%253D0%2526refinements%253D&grpId=prod151060094&eItemId=prod150210014&cmCat=product&focusProductId=prod150210014,5fc5652dbb95998d6b1351c0871ceb2b6a981bd8.jpg
prod181370176,"Plush Whale Blanket, White/Navy",ぬいぐるみ毛布、ホワイト/ネイビー,cat64360776,Kids\Baby\Nursery-Decor,キッズ\ベビー\保育園 - 装飾,NAVY:ONE SIZE:999,ネイビー:ONE SIZE:999,18534.0,"Boogie Baby microfiber blanket.
If desired, personalize with embroidery (up to 11 letters) in style shown.
Swimming whale applique on front.
Contrast edge.
Approx. 40""H x 34""L.
Cotton; machine washable.
Made in USA of imported material.

About Boogie Baby:
For more than 15 years, Boogie Baby has specialized in customized blankets for babies and kids. Every ultra-plush blanket is made by hand in the U.S. from an array of colors, fabrics, and sizes.","Boogie Baby microfiber blanket.
If desired, personalize with embroidery (up to 11 letters) in style shown.
Swimming whale applique on front.
Contrast edge.
Approx. 40""H x 34""L.
Cotton; machine washable.
Made in USA of imported material.

About Boogie Baby:
For more than 15 years, Boogie Baby has specialized in customized blankets for babies and kids. Every ultra-plush blanket is made by hand in the U.S. from an array of colors, fabrics, and sizes.",Boogie Baby,Boogie Baby,http://www.neimanmarcus.com/en-jp/Boogie-Baby-Plush-Whale-Blanket-White-Navy-Nursery-Decor/prod181370176_cat64360776__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360776%2526pageSize%253D120%2526No%253D0%2526refinements%253D&eItemId=prod181370176&cmCat=product,34f42b30197c57463b56c568e063be6853e31a05.jpg
prod202821819,"Fiona Jersey Coverall, Size 3-12 Months","Fiona Jersey Coverall, Size 3-12 Months",cat64360776,Kids\Baby\Nursery-Decor,キッズ\ベビー\保育園 - 装飾,GRAY:3 Months:13|GRAY:6 Months:13|GRAY:9 Months:15|GRAY:12 Months:13,マルチカラー:3 Months:13|マルチカラー:6 Months:13|マルチカラー:9 Months:15|マルチカラー:12 Months:13,6619.0,"Molo ""Fleming"" stretch jersey coverall with allover star print.
Round neckline; single snap front.
Long, raglan sleeves.
Fitted silhouette.
Snaps through legs.
Cotton/spandex.
Imported.

About molo:
Headquartered in Denmark, molo's true passion is putting children first, designing on their terms. The collection features vibrant colors, strong shapes, and funky prints, allowing kids to express themselves freely and creatively.","Molo ""Fleming"" stretch jersey coverall with allover star print.
Round neckline; single snap front.
Long, raglan sleeves.
Fitted silhouette.
Snaps through legs.
Cotton/spandex.
Imported.

About molo:
Headquartered in Denmark, molo's true passion is putting children first, designing on their terms. The collection features vibrant colors, strong shapes, and funky prints, allowing kids to express themselves freely and creatively.",Molo,Molo,http://www.neimanmarcus.com/en-jp/Molo-Fiona-Jersey-Coverall-Size-3-12-Months-Nursery-Decor/prod202821819_cat64360776__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360776%2526pageSize%253D120%2526No%253D0%2526refinements%253D&eItemId=prod202821819&cmCat=product,da4cae4d920d0619b2a8ea799a0d29fdd99074a5.jpg
prod179410404,"Ziggy Hooded Towel, Receiving Blanket, Security Blanket & Burp Cloth Set, Slate","Ziggy Hooded Towel, Receiving Blanket, Security Blanket & Burp Cloth Set, Slate",cat64360776,Kids\Baby\Nursery-Decor,キッズ\ベビー\保育園 - 装飾,GREY::7,グレー::7,8164.0,"Swankie Blankie ""Ziggy"" plush receiving blanket.
Choose plain or personalized.
If desired, personalize with embroidered initials (1 or 3) or name (up to 11 letters).
Contrast back with medallion pattern.
Ruffled satin edge.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ","Swankie Blankie ""Ziggy"" plush receiving blanket.
Choose plain or personalized.
If desired, personalize with embroidered initials (1 or 3) or name (up to 11 letters).
Contrast back with medallion pattern.
Ruffled satin edge.
Polyester.
Handmade in USA.

About Swankie Blankie: 
All handmade in the USA with the utmost care and attention to detail, the Swankie Blankie line of  children's  blankets,  towels, and other layette and bath essentials offers plush and luxurious materials and special designs.   Every product is machine washable and will last for years to come.   Founded in 2000, Swankie Blankie   is the result of a mother's love for her childrenﾂ預nd children's unconditional love for their blankies.  ",Swankie Blankie,Swankie Blankie,http://www.neimanmarcus.com/en-jp/Swankie-Blankie-Ziggy-Plush-Receiving-Blanket-Slate-Nursery-Decor/prod180050063_cat64360776__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat64360776%2526pageSize%253D120%2526No%253D0%2526refinements%253D&grpId=prod180050063&eItemId=prod179410404&cmCat=product&focusProductId=prod179410404,453712078fa8ea29de45a2f521635f6c18a9a255.jpg
prod201330148,"Flower Crochet Wool-Blend Cardigan, Size 6-24 Months",花かぎ針編みウールブレンドカーディガン、サイズ6-24ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,PINK/RED:24 Months:2|PINK/RED:6-9 Months:3|PINK/RED:9-12 Months:2|PINK/RED:12-18 Months:2|PINK/RED:18-24 Months:2,ピンク:24 Months:2|ピンク:6-9 Months:3|ピンク:9-12 Months:2|ピンク:12-18 Months:2|ピンク:18-24 Months:2,43025.0,"Gucci cardigan featuring hand-embroidered flowers.
Crochet collar.
Long sleeves.
Ribbed cuffs and hem.
Floral bouquet button front closure.
Alpaca/wool.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci cardigan featuring hand-embroidered flowers.
Crochet collar.
Long sleeves.
Ribbed cuffs and hem.
Floral bouquet button front closure.
Alpaca/wool.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Flower-Crochet-Wool-Blend-Cardigan-Size-6-24-Months/prod201330148_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201330148&cmCat=product,8abbb5bcee23f2efb7002e91183609e670fa6410.jpg
prod201330074,"Double-Breasted Feline-Button Peacoat, Size 12-36 Months ",ダブルブレストネコボタンPeacoat、サイズ12-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,BLUE:24 Months:6|BLUE:36 Months:5|BLUE:12-18 Months:1|BLUE:18-24 Months:3,ブルー:24 Months:6|ブルー:36 Months:5|ブルー:12-18 Months:1|ブルー:18-24 Months:3,50747.0,"Gucci felted jersey peacoat.
Green/red web pointed spread collar.
Double-breasted front featuring enamel feline head buttons.
Side slit pockets.
Unlined with piping. 
Viscose.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci felted jersey peacoat.
Green/red web pointed spread collar.
Double-breasted front featuring enamel feline head buttons.
Side slit pockets.
Unlined with piping. 
Viscose.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Double-Breasted-Feline-Button-Peacoat-Size-12-36-Months-/prod201330074_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201330074&cmCat=product,76d994523a56a29af6765cfb7e60c90c2adf876b.jpg
prod201310234,"Web Trim Jogger Pants, Size 6-36 Months ",ウェブトリムジョガーパンツ、サイズ6-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,BLUE:24 Months:6|BLUE:36 Months:5|BLUE:6-9 Months:2|BLUE:9-12 Months:4|BLUE:12-18 Months:5|BLUE:18-24 Months:6,ブルー:24 Months:6|ブルー:36 Months:5|ブルー:6-9 Months:2|ブルー:9-12 Months:4|ブルー:12-18 Months:5|ブルー:18-24 Months:6,14342.0,"Gucci felted cotton jersey jogger pants.
Blue/red/blue web with yellow trim along side seams.
Elasticized banded waist.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci felted cotton jersey jogger pants.
Blue/red/blue web with yellow trim along side seams.
Elasticized banded waist.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Web-Trim-Jogger-Pants-Size-6-36-Months-/prod201310234_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201310234&cmCat=product,7db74fa8271d333e1283e8fea5f9992f658294c0.jpg
prod201410225,"A-Line Scalloped Collar Dress, Size 12-24 Months",Aラインスカラップカラードレス、サイズ12-24ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,LIGHT GRAY:12 Months:3|LIGHT GRAY:18 Months:3|LIGHT GRAY:24 Months:3,LIGHT GRAY:12 Months:3|LIGHT GRAY:18 Months:3|LIGHT GRAY:24 Months:3,41370.0,"Fendi stretch dress with printed flower logo detail.
Pointed collar; striped detail and scalloped edges.
Cap sleeves; hidden zip back.
A-line silhouette.
Fabric one, viscose/polyamide/spandex.
Fabric two, cotton.
Lining, acetate/cupro.
Made in Italy.

A Family Affair: About Fendi:
Established in 1925, the entrepreneurial house of Fendi credits its success to three main factorsﾂ幼reativity, technology, and craftsmanship (in the highest sense). These attributes come to life in Fendi's signature furs (completely transformed, shaped, redesigned, and reinterpreted by Fendi), and in innovative shoes and handbags that establish a new philosophy and define a style archetype. ","Fendi stretch dress with printed flower logo detail.
Pointed collar; striped detail and scalloped edges.
Cap sleeves; hidden zip back.
A-line silhouette.
Fabric one, viscose/polyamide/spandex.
Fabric two, cotton.
Lining, acetate/cupro.
Made in Italy.

A Family Affair: About Fendi:
Established in 1925, the entrepreneurial house of Fendi credits its success to three main factorsﾂ幼reativity, technology, and craftsmanship (in the highest sense). These attributes come to life in Fendi's signature furs (completely transformed, shaped, redesigned, and reinterpreted by Fendi), and in innovative shoes and handbags that establish a new philosophy and define a style archetype. ",Fendi,フェンディ,http://www.neimanmarcus.com/en-jp/Fendi-A-Line-Scalloped-Collar-Dress-Size-12-24-Months/prod201410225_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201410225&cmCat=product,a6379103168be099f9ec9a6cd1a0643ae02c1b7e.jpg
prod201260131,"Star and Bees Wool Cardigan, Size 9-36 Months ",スターとビーズウールカーディガン、サイズ9-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,LIGHT GRAY:24 Months:3|LIGHT GRAY:36 Months:3|LIGHT GRAY:12-18 Months:2|LIGHT GRAY:18-24 Months:3,LIGHT GRAY:24 Months:3|LIGHT GRAY:36 Months:3|LIGHT GRAY:12-18 Months:2|LIGHT GRAY:18-24 Months:3,27580.0,"Gucci merino wool cardigan with contrast trim in star and bees jacquard pattern.
V neckline; mother-of-pearl button front. 
Long sleeves; ribbed, banded cuffs and hem.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci merino wool cardigan with contrast trim in star and bees jacquard pattern.
V neckline; mother-of-pearl button front. 
Long sleeves; ribbed, banded cuffs and hem.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Star-and-Bees-Wool-Cardigan-Size-9-36-Months-/prod201260131_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201260131&cmCat=product,335923214455ee48bc93ddb54c5b8d3a4c13a8e3.jpg
prod201310164,"Long-Sleeve Loved Flower Collar Shirt, Size 12-36 Months ",長袖ラブフラワーカラーシャツ、サイズ12-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,WHITE:24 Months:3|WHITE:36 Months:3|WHITE:12-18 Months:1|WHITE:18-24 Months:1,ホワイト:24 Months:3|ホワイト:36 Months:3|ホワイト:12-18 Months:1|ホワイト:18-24 Months:1,27580.0,"Gucci stretch cotton poplin blouse.
Peter Pan collar featuring flower embroidery.
""Loved"" embroidery on back collar.
Mother-of-pearl button front closure.
Three-quarter sleeves.
Cotton/spandex.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci stretch cotton poplin blouse.
Peter Pan collar featuring flower embroidery.
""Loved"" embroidery on back collar.
Mother-of-pearl button front closure.
Three-quarter sleeves.
Cotton/spandex.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Long-Sleeve-Loved-Flower-Collar-Shirt-Size-12-36-Months-/prod201310164_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201310164&cmCat=product,f111acc4df44314547a5031efba03bd1a86eaef0.jpg
prod201260142,"Web Bomber Jacket w/ Rose Applique, Size 12-36 Months",ウェブボマージャケット、ローズアップリケ、サイズ12-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,INDIGO:24 Months:2|INDIGO:36 Months:4|INDIGO:12-18 Months:2|INDIGO:18-24 Months:3,マルチカラー:24 Months:2|マルチカラー:36 Months:4|マルチカラー:12-18 Months:2|マルチカラー:18-24 Months:3,41922.0,"Gucci denim jersey bomber jacket featuring hand-crochet rose appliquﾃｩ.
Green/red/green ribbed web trim at collar and cuffs.
Banded collar; button front.
Long, raglan sleeves.
Light blue ribbed Lurexﾂｮ knit hem.
Relaxed fit.
Cotton/polyester/polyamide.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci denim jersey bomber jacket featuring hand-crochet rose appliquﾃｩ.
Green/red/green ribbed web trim at collar and cuffs.
Banded collar; button front.
Long, raglan sleeves.
Light blue ribbed Lurexﾂｮ knit hem.
Relaxed fit.
Cotton/polyester/polyamide.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Web-Bomber-Jacket-w-Rose-Applique-Size-12-36-Months/prod201260142_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201260142&cmCat=product,70e917ac4add1f714a28837475aac001997ebb48.jpg
prod201330095,"Cap-Sleeve Bee Print T-Shirt, Size 6-36 Months ",キャップスリーブビープリントTシャツ、サイズ6-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,WHITE/PINK:24 Months:4|WHITE/PINK:36 Months:1|WHITE/PINK:6-9 Months:2|WHITE/PINK:9-12 Months:1|WHITE/PINK:12-18 Months:4|WHITE/PINK:18-24 Months:2,ホワイト:24 Months:4|ホワイト:36 Months:1|ホワイト:6-9 Months:2|ホワイト:9-12 Months:1|ホワイト:12-18 Months:4|ホワイト:18-24 Months:2,14893.0,"Gucci cotton jersey T-shirt featuring Gucci bee print.
Crew neckline.
Cap sleeves.
Two-button back closure.
Mother-of-pearl buttons.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci cotton jersey T-shirt featuring Gucci bee print.
Crew neckline.
Cap sleeves.
Two-button back closure.
Mother-of-pearl buttons.
Made in Italy.

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Cap-Sleeve-Bee-Print-T-Shirt-Size-6-36-Months-/prod201330095_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201330095&cmCat=product,b3f965a3d7e3d4a60e225beecfa678e72763e850.jpg
prod201270035,"Short-Sleeve Button & Bow Colorblock Dress, Size 12-36 Months ",ショートスリーブボタン＆ボウカラーブロックドレス、サイズ12-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,RED:24 Months:1|RED:36 Months:3|RED:18-24 Months:1,レッド:24 Months:1|レッド:36 Months:3|レッド:18-24 Months:1,37509.0,"Gucci colorblock dress with contrast front chest panel featuring mixed enamel interlocking G's and bee buttons and bow detail.
Crew neckline; mother-of-pearl back button closure.
Short sleeves.
A-line silhouette.
Viscose/spandex.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci colorblock dress with contrast front chest panel featuring mixed enamel interlocking G's and bee buttons and bow detail.
Crew neckline; mother-of-pearl back button closure.
Short sleeves.
A-line silhouette.
Viscose/spandex.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Short-Sleeve-Button-Bow-Colorblock-Dress-Size-12-36-Months-/prod201270035_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201270035&cmCat=product,2f2c9a802e15ed5e85fae6fbb4f020b71a9061a4.jpg
prod201260080,"Long-Sleeve Heart Cardigan, Size 12-36 Months ",長袖ハートカーディガン、サイズ12-36ヶ月,cat64360762,Kids\Baby\Apparel,キッズ\ベビー\アパレル,INDIGO:24 Months:1|INDIGO:36 Months:2|INDIGO:12-18 Months:6,マルチカラー:24 Months:1|マルチカラー:36 Months:2|マルチカラー:12-18 Months:6,35854.0,"Gucci cardigan featuring knit hearts.
Striped crew neckline.
Long sleeves.
Ribbed cuffs and hem.
Mother-of-pearl button front.
Wool/cashmere.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.","Gucci cardigan featuring knit hearts.
Striped crew neckline.
Long sleeves.
Ribbed cuffs and hem.
Mother-of-pearl button front.
Wool/cashmere.
Made in Italy. 

About Gucci:
Founded in Florence in 1921, Gucci is one of the world's leading luxury fashion brands, with a renowned reputation for creativity, innovation and Italian craftsmanship. 
Gucci is part of the Kering Group, a world leader in apparel and accessories that owns a portfolio of powerful luxury and sport and lifestyle brands.",Gucci,グッチ,http://www.neimanmarcus.com/en-jp/Gucci-Long-Sleeve-Heart-Cardigan-Size-12-36-Months-/prod201260080_cat64360762__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.service%253FitemId%253Dcat64360762%2526pageSize%253D120%2526No%253D120%2526Ns%253DPCS_SORT%2526refinements%253D&eItemId=prod201260080&cmCat=product,c9ac44d81a891d20e3b5f7c10b544adb97d334a0.jpg
